0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"{'key': 'rank', 'value': '228'}","{'key': 'f500_revenues', 'value': '14147'}","{'key': 'revchange', 'value': '25.5'}","{'key': 'f500_profits', 'value': '-8506'}","{'key': 'prftchange', 'value': '-953.2'}","{'key': 'assets', 'value': '31761'}","{'key': 'f500_mktval', 'value': '48226.1'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'f500_ employees', 'value': '26900'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Uber Technologies'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Internet Services and Retailing'}","{'key': 'hqcity', 'value': 'San Francisco'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Uber Technologies'}"
"{'key': 'rank', 'value': '155'}","{'key': 'f500_revenues', 'value': '21184'}","{'key': 'revchange', 'value': '-13.7'}","{'key': 'f500_profits', 'value': '1257'}","{'key': 'prftchange', 'value': '-28.2'}","{'key': 'assets', 'value': '29574'}","{'key': 'f500_mktval', 'value': '3311.1'}","{'key': 'rankchange1000', 'value': '-33'}","{'key': 'f500_ employees', 'value': '130000'}","{'key': 'rankchange', 'value': '-33'}","{'key': 'name', 'value': 'DXC Technology'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Information Technology Services'}","{'key': 'hqcity', 'value': 'Tysons'}","{'key': 'hqstate', 'value': 'VA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DXC Technology'}"
"{'key': 'rank', 'value': '250'}","{'key': 'f500_revenues', 'value': '12856'}","{'key': 'revchange', 'value': '108'}","{'key': 'f500_profits', 'value': '1333'}","{'key': 'prftchange', 'value': '85.7'}","{'key': 'assets', 'value': '38336'}","{'key': 'f500_mktval', 'value': '39067.3'}","{'key': 'rankchange1000', 'value': '224'}","{'key': 'f500_ employees', 'value': '50000'}","{'key': 'rankchange', 'value': '224'}","{'key': 'name', 'value': 'L3Harris Technologies'}","{'key': 'sector', 'value': 'Aerospace & Defense'}","{'key': 'f500_industry', 'value': 'Aerospace & Defense'}","{'key': 'hqcity', 'value': 'Melbourne'}","{'key': 'hqstate', 'value': 'FL'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'L3Harris Technologies'}"
"{'key': 'rank', 'value': '251'}","{'key': 'f500_revenues', 'value': '12807.7'}","{'key': 'revchange', 'value': '-6'}","{'key': 'f500_profits', 'value': '1399.5'}","{'key': 'prftchange', 'value': '-11.1'}","{'key': 'assets', 'value': '33230.9'}","{'key': 'f500_mktval', 'value': '10455.8'}","{'key': 'rankchange1000', 'value': '-19'}","{'key': 'f500_ employees', 'value': '16000'}","{'key': 'rankchange', 'value': '-19'}","{'key': 'name', 'value': 'DISH Network'}","{'key': 'sector', 'value': 'Telecommunications'}","{'key': 'f500_industry', 'value': 'Telecommunications'}","{'key': 'hqcity', 'value': 'Englewood'}","{'key': 'hqstate', 'value': 'CO'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DISH Network'}"
"{'key': 'rank', 'value': '575'}","{'key': 'f500_revenues', 'value': '4713.5'}","{'key': 'revchange', 'value': '42.9'}","{'key': 'f500_profits', 'value': '375.4'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '4551.3'}","{'key': 'f500_mktval', 'value': '22797.6'}","{'key': 'rankchange1000', 'value': '140'}","{'key': 'f500_ employees', 'value': '3835'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Block'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'f500_industry', 'value': 'Financial Data Services'}","{'key': 'hqcity', 'value': 'San Francisco'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'yes'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Block'}"
"{'key': 'rank', 'value': '185'}","{'key': 'f500_revenues', 'value': '17450'}","{'key': 'revchange', 'value': '48.3'}","{'key': 'f500_profits', 'value': '-334'}","{'key': 'prftchange', 'value': '-707.3'}","{'key': 'assets', 'value': '13226'}","{'key': 'f500_mktval', 'value': '292.3'}","{'key': 'rankchange1000', 'value': '82'}","{'key': 'f500_ employees', 'value': '78000'}","{'key': 'rankchange', 'value': '82'}","{'key': 'name', 'value': 'Tenneco'}","{'key': 'sector', 'value': 'Motor Vehicles & Parts'}","{'key': 'f500_industry', 'value': 'Motor Vehicles & Parts'}","{'key': 'hqcity', 'value': 'Lake Forest'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tenneco'}"
"{'key': 'rank', 'value': '192'}","{'key': 'f500_revenues', 'value': '16865.2'}","{'key': 'revchange', 'value': '7.1'}","{'key': 'f500_profits', 'value': '1752.7'}","{'key': 'prftchange', 'value': '-17.8'}","{'key': 'assets', 'value': '30111.2'}","{'key': 'f500_mktval', 'value': '31986'}","{'key': 'rankchange1000', 'value': '8'}","{'key': 'f500_ employees', 'value': '40000'}","{'key': 'rankchange', 'value': '8'}","{'key': 'name', 'value': 'General Mills'}","{'key': 'sector', 'value': 'Food, Beverages & Tobacco'}","{'key': 'f500_industry', 'value': 'Food Consumer Products'}","{'key': 'hqcity', 'value': 'Minneapolis'}","{'key': 'hqstate', 'value': 'MN'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Mills'}"
"{'key': 'rank', 'value': '207'}","{'key': 'f500_revenues', 'value': '15455'}","{'key': 'revchange', 'value': '3.6'}","{'key': 'f500_profits', 'value': '1670'}","{'key': 'prftchange', 'value': '-13.2'}","{'key': 'assets', 'value': '27743'}","{'key': 'f500_mktval', 'value': '39210.9'}","{'key': 'rankchange1000', 'value': '6'}","{'key': 'f500_ employees', 'value': '44900'}","{'key': 'rankchange', 'value': '6'}","{'key': 'name', 'value': 'Waste Management'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'f500_industry', 'value': 'Waste Management'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Waste Management'}"
"{'key': 'rank', 'value': '379'}","{'key': 'f500_revenues', 'value': '8358.9'}","{'key': 'revchange', 'value': '2.2'}","{'key': 'f500_profits', 'value': '223.4'}","{'key': 'prftchange', 'value': '-1.7'}","{'key': 'assets', 'value': '5017.6'}","{'key': 'f500_mktval', 'value': '956.8'}","{'key': 'rankchange1000', 'value': '-9'}","{'key': 'f500_ employees', 'value': '9500'}","{'key': 'rankchange', 'value': '-9'}","{'key': 'name', 'value': 'WESCO International'}","{'key': 'sector', 'value': 'Wholesalers'}","{'key': 'f500_industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqcity', 'value': 'Pittsburgh'}","{'key': 'hqstate', 'value': 'PA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WESCO International'}"
"{'key': 'rank', 'value': '176'}","{'key': 'f500_revenues', 'value': '18372'}","{'key': 'revchange', 'value': '5.5'}","{'key': 'f500_profits', 'value': '2306'}","{'key': 'prftchange', 'value': '4.7'}","{'key': 'assets', 'value': '20497'}","{'key': 'f500_mktval', 'value': '29154.2'}","{'key': 'rankchange1000', 'value': '2'}","{'key': 'f500_ employees', 'value': '88000'}","{'key': 'rankchange', 'value': '2'}","{'key': 'name', 'value': 'Emerson Electric'}","{'key': 'sector', 'value': 'Industrials'}","{'key': 'f500_industry', 'value': 'Industrial Machinery'}","{'key': 'hqcity', 'value': 'St. Louis'}","{'key': 'hqstate', 'value': 'MO'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Emerson Electric'}"
"{'key': 'rank', 'value': '184'}","{'key': 'f500_revenues', 'value': '17486.6'}","{'key': 'revchange', 'value': '-1.3'}","{'key': 'f500_profits', 'value': '772.4'}","{'key': 'prftchange', 'value': '-29.7'}","{'key': 'assets', 'value': '12164.8'}","{'key': 'f500_mktval', 'value': '3967.8'}","{'key': 'rankchange1000', 'value': '-9'}","{'key': 'f500_ employees', 'value': '4074'}","{'key': 'rankchange', 'value': '-9'}","{'key': 'name', 'value': 'HF Sinclair'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Petroleum Refining'}","{'key': 'hqcity', 'value': 'Dallas'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'HF Sinclair'}"
"{'key': 'rank', 'value': '222'}","{'key': 'f500_revenues', 'value': '14383'}","{'key': 'revchange', 'value': '-8.9'}","{'key': 'f500_profits', 'value': '5017'}","{'key': 'prftchange', 'value': '-10.1'}","{'key': 'assets', 'value': '18018'}","{'key': 'f500_mktval', 'value': '93303.2'}","{'key': 'rankchange1000', 'value': '-23'}","{'key': 'f500_ employees', 'value': '29768'}","{'key': 'rankchange', 'value': '-23'}","{'key': 'name', 'value': 'Texas Instruments'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqcity', 'value': 'Dallas'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Texas Instruments'}"
"{'key': 'rank', 'value': '299'}","{'key': 'f500_revenues', 'value': '10465'}","{'key': 'revchange', 'value': '-11.5'}","{'key': 'f500_profits', 'value': '671.1'}","{'key': 'prftchange', 'value': '-46.7'}","{'key': 'assets', 'value': '8275.8'}","{'key': 'f500_mktval', 'value': '4793.8'}","{'key': 'rankchange1000', 'value': '-35'}","{'key': 'f500_ employees', 'value': '8385'}","{'key': 'rankchange', 'value': '-35'}","{'key': 'name', 'value': 'Steel Dynamics'}","{'key': 'sector', 'value': 'Materials'}","{'key': 'f500_industry', 'value': 'Metals'}","{'key': 'hqcity', 'value': 'Fort Wayne'}","{'key': 'hqstate', 'value': 'IN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'yes'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Steel Dynamics'}"
"{'key': 'rank', 'value': '171'}","{'key': 'f500_revenues', 'value': '19392.3'}","{'key': 'revchange', 'value': '3.5'}","{'key': 'f500_profits', 'value': '621.1'}","{'key': 'prftchange', 'value': '-23.4'}","{'key': 'assets', 'value': '14645.6'}","{'key': 'f500_mktval', 'value': '9788.5'}","{'key': 'rankchange1000', 'value': '-2'}","{'key': 'f500_ employees', 'value': '55000'}","{'key': 'rankchange', 'value': '-2'}","{'key': 'name', 'value': 'Genuine Parts'}","{'key': 'sector', 'value': 'Wholesalers'}","{'key': 'f500_industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqcity', 'value': 'Atlanta'}","{'key': 'hqstate', 'value': 'GA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Genuine Parts'}"
"{'key': 'rank', 'value': '177'}","{'key': 'f500_revenues', 'value': '18289'}","{'key': 'revchange', 'value': '12.3'}","{'key': 'f500_profits', 'value': '862.9'}","{'key': 'prftchange', 'value': '-54.7'}","{'key': 'assets', 'value': '30156.7'}","{'key': 'f500_mktval', 'value': '7304'}","{'key': 'rankchange1000', 'value': '13'}","{'key': 'f500_ employees', 'value': '51100'}","{'key': 'rankchange', 'value': '13'}","{'key': 'name', 'value': 'WestRock'}","{'key': 'sector', 'value': 'Materials'}","{'key': 'f500_industry', 'value': 'Packaging, Containers'}","{'key': 'hqcity', 'value': 'Atlanta'}","{'key': 'hqstate', 'value': 'GA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WestRock'}"
"{'key': 'rank', 'value': '186'}","{'key': 'f500_revenues', 'value': '17380'}","{'key': 'revchange', 'value': '0.6'}","{'key': 'f500_profits', 'value': '2734.9'}","{'key': 'prftchange', 'value': '-20'}","{'key': 'assets', 'value': '37124.6'}","{'key': 'f500_mktval', 'value': '20907.4'}","{'key': 'rankchange1000', 'value': '-5'}","{'key': 'f500_ employees', 'value': '2900'}","{'key': 'rankchange', 'value': '-5'}","{'key': 'name', 'value': 'EOG Resources'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'EOG Resources'}"
"{'key': 'rank', 'value': '194'}","{'key': 'f500_revenues', 'value': '16783'}","{'key': 'revchange', 'value': '4.1'}","{'key': 'f500_profits', 'value': '1842'}","{'key': 'prftchange', 'value': '-12.3'}","{'key': 'assets', 'value': '16204'}","{'key': 'f500_mktval', 'value': '25495.2'}","{'key': 'rankchange1000', 'value': '-1'}","{'key': 'f500_ employees', 'value': '292500'}","{'key': 'rankchange', 'value': '-1'}","{'key': 'name', 'value': 'Cognizant Technology Solutions'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Information Technology Services'}","{'key': 'hqcity', 'value': 'Teaneck'}","{'key': 'hqstate', 'value': 'NJ'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cognizant Technology Solutions'}"
"{'key': 'rank', 'value': '188'}","{'key': 'f500_revenues', 'value': '17258'}","{'key': 'revchange', 'value': '5.1'}","{'key': 'f500_profits', 'value': '886'}","{'key': 'prftchange', 'value': '-46'}","{'key': 'assets', 'value': '334761'}","{'key': 'f500_mktval', 'value': '5142.2'}","{'key': 'rankchange1000', 'value': '-1'}","{'key': 'f500_ employees', 'value': '11357'}","{'key': 'rankchange', 'value': '-1'}","{'key': 'name', 'value': 'Lincoln National'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqcity', 'value': 'Radnor'}","{'key': 'hqstate', 'value': 'PA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lincoln National'}"
