0,1,2,3,4,5
"{'key': 'rank', 'value': '420'}","{'key': 'revenues', 'value': '5879.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Newport Beach'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pacific Life'}"
"{'key': 'rank', 'value': '421'}","{'key': 'revenues', 'value': '5866.70'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Highland Heights'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Cable Corporation'}"
"{'key': 'rank', 'value': '422'}","{'key': 'revenues', 'value': '5839.00'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'McLean'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Exelis Inc.'}"
"{'key': 'rank', 'value': '423'}","{'key': 'revenues', 'value': '5822.10'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Naples'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Health Management Associates, Inc.'}"
"{'key': 'rank', 'value': '424'}","{'key': 'revenues', 'value': '5788.80'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Springfield'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""O'Reilly Automotive, Inc.""}"
"{'key': 'rank', 'value': '401'}","{'key': 'revenues', 'value': '6106.90'}","{'key': 'industry', 'value': 'Health Care: Insurance and Managed Care'}","{'key': 'hqCity', 'value': 'Tampa'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WellCare Health Plans, Inc.'}"
"{'key': 'rank', 'value': '402'}","{'key': 'revenues', 'value': '6097.90'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Deerfield'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CF Industries Holdings, Inc.'}"
"{'key': 'rank', 'value': '403'}","{'key': 'revenues', 'value': '6091.30'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'King of Prussia'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'UGI Corporation'}"
"{'key': 'rank', 'value': '404'}","{'key': 'revenues', 'value': '6080.80'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Hershey'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Hershey Company'}"
"{'key': 'rank', 'value': '405'}","{'key': 'revenues', 'value': '6079.80'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Group 1 Automotive, Inc.'}"
"{'key': 'rank', 'value': '406'}","{'key': 'revenues', 'value': '6079.00'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Richmond'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'MeadWestvaco Corporation'}"
"{'key': 'rank', 'value': '407'}","{'key': 'revenues', 'value': '6050.50'}","{'key': 'industry', 'value': 'Trucking, Truck Leasing'}","{'key': 'hqCity', 'value': 'Miami'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ryder System, Inc.'}"
"{'key': 'rank', 'value': '408'}","{'key': 'revenues', 'value': '6022.00'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Rochester'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Eastman Kodak Company'}"
"{'key': 'rank', 'value': '409'}","{'key': 'revenues', 'value': '6019.10'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Merrillville'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NiSource Inc.'}"
"{'key': 'rank', 'value': '410'}","{'key': 'revenues', 'value': '6000.40'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rockwell Automation, Inc.'}"
"{'key': 'rank', 'value': '288'}","{'key': 'revenues', 'value': '8834.50'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Las Vegas'}","{'key': 'hqState', 'value': 'NV'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Caesars Entertainment Corporation'}"
"{'key': 'rank', 'value': '289'}","{'key': 'revenues', 'value': '8829.50'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Chesterfield'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Reinsurance Group of America, Incorporated'}"
"{'key': 'rank', 'value': '291'}","{'key': 'revenues', 'value': '8788.00'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Boise'}","{'key': 'hqState', 'value': 'ID'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Micron Technology, Inc.'}"
"{'key': 'rank', 'value': '292'}","{'key': 'revenues', 'value': '8773.20'}","{'key': 'industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqCity', 'value': 'Duluth'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AGCO Corporation'}"
"{'key': 'rank', 'value': '293'}","{'key': 'revenues', 'value': '8765.70'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Cleveland'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Sherwin-Williams Company'}"
"{'key': 'rank', 'value': '294'}","{'key': 'revenues', 'value': '8758.50'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Union'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Bed Bath & Beyond Inc.'}"
"{'key': 'rank', 'value': '295'}","{'key': 'revenues', 'value': '8709.60'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Des Moines'}","{'key': 'hqState', 'value': 'IA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Principal Financial Group, Inc.'}"
"{'key': 'rank', 'value': '296'}","{'key': 'revenues', 'value': '8644.00'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Philadelphia'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Crown Holdings, Inc.'}"
"{'key': 'rank', 'value': '297'}","{'key': 'revenues', 'value': '8630.90'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Broomfield'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ball Corporation'}"
"{'key': 'rank', 'value': '298'}","{'key': 'revenues', 'value': '8627.90'}","{'key': 'industry', 'value': 'Wholesalers: Health Care'}","{'key': 'hqCity', 'value': 'Mechanicsville'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Owens & Minor, Inc.'}"
"{'key': 'rank', 'value': '299'}","{'key': 'revenues', 'value': '8608.30'}","{'key': 'industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqCity', 'value': 'Pleasanton'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ross Stores, Inc.'}"
"{'key': 'rank', 'value': '300'}","{'key': 'revenues', 'value': '8550.30'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Riverwoods'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Discover Financial Services'}"
"{'key': 'rank', 'value': '281'}","{'key': 'revenues', 'value': '9188.00'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Visa Inc.'}"
"{'key': 'rank', 'value': '282'}","{'key': 'revenues', 'value': '9109.80'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Enbridge Energy Partners, L.P.'}"
"{'key': 'rank', 'value': '283'}","{'key': 'revenues', 'value': '9081.00'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BlackRock, Inc.'}"
"{'key': 'rank', 'value': '284'}","{'key': 'revenues', 'value': '9079.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Princeton'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NRG Energy, Inc.'}"
"{'key': 'rank', 'value': '285'}","{'key': 'revenues', 'value': '9071.00'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqCity', 'value': 'El Paso'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Western Refining, Inc.'}"
"{'key': 'rank', 'value': '286'}","{'key': 'revenues', 'value': '8907.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Raleigh'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Progress Energy, Inc.'}"
"{'key': 'rank', 'value': '287'}","{'key': 'revenues', 'value': '8897.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Detroit'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DTE Energy Company'}"
"{'key': 'rank', 'value': '272'}","{'key': 'revenues', 'value': '9601.00'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tenet Healthcare Corporation'}"
"{'key': 'rank', 'value': '273'}","{'key': 'revenues', 'value': '9550.50'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Grapevine'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'GameStop Corp.'}"
"{'key': 'rank', 'value': '274'}","{'key': 'revenues', 'value': '9549.00'}","{'key': 'industry', 'value': 'Network and Other Communications Equipment'}","{'key': 'hqCity', 'value': 'Schaumburg'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Motorola Solutions, Inc.'}"
"{'key': 'rank', 'value': '275'}","{'key': 'revenues', 'value': '9545.00'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'URS Corporation'}"
"{'key': 'rank', 'value': '276'}","{'key': 'revenues', 'value': '9526.00'}","{'key': 'industry', 'value': 'Computer Peripherals'}","{'key': 'hqCity', 'value': 'Irvine'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Western Digital Corporation'}"
"{'key': 'rank', 'value': '277'}","{'key': 'revenues', 'value': '9459.20'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqCity', 'value': 'Greensboro'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'V.F. Corporation'}"
"{'key': 'rank', 'value': '278'}","{'key': 'revenues', 'value': '9410.70'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Las Vegas'}","{'key': 'hqState', 'value': 'NV'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Las Vegas Sands Corp.'}"
"{'key': 'rank', 'value': '279'}","{'key': 'revenues', 'value': '9402.20'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Richmond'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CarMax, Inc.'}"
"{'key': 'rank', 'value': '280'}","{'key': 'revenues', 'value': '9261.00'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'KBR, Inc.'}"
"{'key': 'rank', 'value': '260'}","{'key': 'revenues', 'value': '10278.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Chattanooga'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Unum Group'}"
"{'key': 'rank', 'value': '261'}","{'key': 'revenues', 'value': '10246.50'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Liberty Global, Inc.'}"
"{'key': 'rank', 'value': '262'}","{'key': 'revenues', 'value': '10207.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'State Street Corporation'}"
"{'key': 'rank', 'value': '263'}","{'key': 'revenues', 'value': '10126.10'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'EOG Resources, Inc.'}"
"{'key': 'rank', 'value': '264'}","{'key': 'revenues', 'value': '10107.80'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'Austin'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Whole Foods Market, Inc.'}"
"{'key': 'rank', 'value': '265'}","{'key': 'revenues', 'value': '10082.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Allentown'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Air Products & Chemicals, Inc.'}"
"{'key': 'rank', 'value': '266'}","{'key': 'revenues', 'value': '10036.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sempra Energy'}"
"{'key': 'rank', 'value': '267'}","{'key': 'revenues', 'value': '9998.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Winston-Salem'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BB&T Corporation'}"
"{'key': 'rank', 'value': '268'}","{'key': 'revenues', 'value': '9937.80'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Plymouth'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Mosaic Company'}"
"{'key': 'rank', 'value': '269'}","{'key': 'revenues', 'value': '9879.50'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'Roseland'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Automatic Data Processing, Inc.'}"
